ticker,timestamp_utc,timestamp_ny,session_date_ny,bar_number_in_session,bar_interval_minutes,open,high,low,close,volume,market_cap_raw,session_bar_count,is_full_session,is_short_session,is_incomplete_session,source_file
CAT,2025-04-24 18:30:00+00:00,2025-04-24T14:30:00-0400,2025-04-24,6,60,305.4847796294754,308.09,305.4847796294754,307.3025,29811,148123931338.8619,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-24 18:30:00+00:00,2025-04-24T14:30:00-0400,2025-04-24,6,60,384.4565410831514,387.58,384.4565410831514,386.34,222459,2958061695708.107,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-24 18:30:00+00:00,2025-04-24T14:30:00-0400,2025-04-24,6,60,121.07594038403788,121.8,121.07594038403788,121.5625,45566,165914832024.78275,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-24 19:30:00+00:00,2025-04-24T15:30:00-0400,2025-04-24,7,60,93.88798533421468,94.56,93.64,94.075,360580,157744468140.31274,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-24 19:30:00+00:00,2025-04-24T15:30:00-0400,2025-04-24,7,60,306.3936398147377,308.31,306.3936398147377,307.1825,46255,148066089727.5484,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-24 19:30:00+00:00,2025-04-24T15:30:00-0400,2025-04-24,7,60,385.3982705415757,388.46,385.3982705415757,386.835,375402,2961851726611.91,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-24 19:30:00+00:00,2025-04-24T15:30:00-0400,2025-04-24,7,60,121.31922019201896,122.06,121.31922019201896,121.775,59093,166204863093.61783,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-25 13:30:00+00:00,2025-04-25T09:30:00-0400,2025-04-25,1,60,93.98149266710736,94.94,92.84,93.80875,609402,158727995498.94666,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-25 13:30:00+00:00,2025-04-25T09:30:00-0400,2025-04-25,1,60,306.7880699073688,307.99,303.97,305.39,14075,145556714342.45532,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-25 13:30:00+00:00,2025-04-25T09:30:00-0400,2025-04-25,1,60,386.1166352707878,389.18,384.6,386.6975,279080,2950893150586.928,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-25 13:30:00+00:00,2025-04-25T09:30:00-0400,2025-04-25,1,60,121.54711009600948,124.17,121.54711009600948,123.085,102571,170322057039.66434,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-25 14:30:00+00:00,2025-04-25T10:30:00-0400,2025-04-25,2,60,93.89512133355367,95.32,93.89512133355367,94.615,314665,160092201357.89935,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-25 14:30:00+00:00,2025-04-25T10:30:00-0400,2025-04-25,2,60,306.0890349536844,306.14,304.13,305.025,9077,145382745971.73264,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-25 14:30:00+00:00,2025-04-25T10:30:00-0400,2025-04-25,2,60,386.4070676353939,387.93,385.34,386.6175,104420,2950282669650.157,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-25 14:30:00+00:00,2025-04-25T10:30:00-0400,2025-04-25,2,60,122.31605504800474,123.99,122.31605504800474,123.3525,42478,170692217093.75793,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-25 15:30:00+00:00,2025-04-25T11:30:00-0400,2025-04-25,3,60,94.25506066677684,95.76,94.25506066677684,95.325,256140,161293548532.915,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-25 15:30:00+00:00,2025-04-25T11:30:00-0400,2025-04-25,3,60,305.5570174768422,306.1,305.15,305.6325,11695,145672296068.2094,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-25 15:30:00+00:00,2025-04-25T11:30:00-0400,2025-04-25,3,60,386.5122838176969,388.2,386.24,387.385,105344,2956139471137.3027,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-25 15:30:00+00:00,2025-04-25T11:30:00-0400,2025-04-25,3,60,122.83427752400236,124.74,122.83427752400236,124.16375,41231,171814805295.1913,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-25 16:30:00+00:00,2025-04-25T12:30:00-0400,2025-04-25,4,60,94.79003033338842,97.06,94.79003033338842,96.34,276461,163010967381.70505,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-25 16:30:00+00:00,2025-04-25T12:30:00-0400,2025-04-25,4,60,305.5947587384211,306.79,305.15,306.025,21325,145859371644.94543,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-25 16:30:00+00:00,2025-04-25T12:30:00-0400,2025-04-25,4,60,386.94864190884846,390.9,386.94864190884846,389.2825,151981,2970619315856.3364,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-25 16:30:00+00:00,2025-04-25T12:30:00-0400,2025-04-25,4,60,123.4990137620012,125.06,123.4990137620012,124.7875,34079,172677935514.78336,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-25 17:30:00+00:00,2025-04-25T13:30:00-0400,2025-04-25,5,60,95.5650151666942,97.09,95.51,96.44,283153,163180171209.17203,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-25 17:30:00+00:00,2025-04-25T13:30:00-0400,2025-04-25,5,60,305.80987936921053,307.04,304.15,305.7575,19316,145731874277.36102,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-25 17:30:00+00:00,2025-04-25T13:30:00-0400,2025-04-25,5,60,388.1155709544242,390.64,388.1155709544242,390.125,241705,2977048443221.705,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-25 17:30:00+00:00,2025-04-25T13:30:00-0400,2025-04-25,5,60,124.1432568810006,125.08,124.13,124.65,35473,172487666328.09976,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-25 18:30:00+00:00,2025-04-25T14:30:00-0400,2025-04-25,6,60,96.0025075833471,96.54,96.0025075833471,96.19375,182782,162763506784.03455,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-25 18:30:00+00:00,2025-04-25T14:30:00-0400,2025-04-25,6,60,305.7836896846053,306.9,305.48,306.095,13750,145892735442.07037,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-25 18:30:00+00:00,2025-04-25T14:30:00-0400,2025-04-25,6,60,389.1202854772121,391.07,389.1202854772121,390.4025,200264,2979166048971.129,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-25 18:30:00+00:00,2025-04-25T14:30:00-0400,2025-04-25,6,60,124.39662844050032,125.1,124.39662844050032,124.7975,60351,172691773273.8149,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-25 19:30:00+00:00,2025-04-25T15:30:00-0400,2025-04-25,7,60,96.09812879167356,96.74,95.86,96.3125,303674,162964436329.1516,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-25 19:30:00+00:00,2025-04-25T15:30:00-0400,2025-04-25,7,60,305.93934484230266,306.75,305.86,306.3175,38333,145998784654.3602,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-25 19:30:00+00:00,2025-04-25T15:30:00-0400,2025-04-25,7,60,389.7613927386061,392.15,389.7613927386061,391.0925,295062,2984431447050.7773,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-25 19:30:00+00:00,2025-04-25T15:30:00-0400,2025-04-25,7,60,124.59706422025016,125.49,124.59706422025016,125.1625,119856,173196851478.466,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-28 13:30:00+00:00,2025-04-28T09:30:00-0400,2025-04-28,1,60,96.20531439583678,97.48,95.45,96.1375,601568,158527707764.91522,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-28 13:30:00+00:00,2025-04-28T09:30:00-0400,2025-04-28,1,60,306.1284224211513,311.35,305.99,308.46000000000004,29473,145641340186.6795,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-28 13:30:00+00:00,2025-04-28T09:30:00-0400,2025-04-28,1,60,390.426946369303,392.06,387.73,390.335,373714,2918022840532.731,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-28 13:30:00+00:00,2025-04-28T09:30:00-0400,2025-04-28,1,60,124.87978211012508,126.31,124.87978211012508,125.4375,29479,168707438705.86835,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-28 14:30:00+00:00,2025-04-28T10:30:00-0400,2025-04-28,2,60,96.1714071979184,96.33,94.27,95.245,319018,157056003391.6978,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-28 14:30:00+00:00,2025-04-28T10:30:00-0400,2025-04-28,2,60,307.29421121057567,311.34,306.92,308.935,25319,145865614441.32733,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-28 14:30:00+00:00,2025-04-28T10:30:00-0400,2025-04-28,2,60,390.38097318465145,390.88,387.72,389.05,117062,2908416580909.37,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-28 14:30:00+00:00,2025-04-28T10:30:00-0400,2025-04-28,2,60,125.15864105506256,125.32,124.6,124.9775,35748,168088760704.43576,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-28 15:30:00+00:00,2025-04-28T11:30:00-0400,2025-04-28,3,60,95.7082035989592,95.7082035989592,94.29,94.5625,204920,155930582400.41394,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-28 15:30:00+00:00,2025-04-28T11:30:00-0400,2025-04-28,3,60,308.1146056052878,308.1146056052878,304.29,305.6875,37882,144332286774.02448,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-28 15:30:00+00:00,2025-04-28T11:30:00-0400,2025-04-28,3,60,389.71548659232576,389.71548659232576,386.68,387.655,78808,2897987995559.496,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-28 15:30:00+00:00,2025-04-28T11:30:00-0400,2025-04-28,3,60,125.06807052753126,125.06807052753126,124.21,124.52375,31388,167478488654.10962,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-28 16:30:00+00:00,2025-04-28T12:30:00-0400,2025-04-28,4,60,95.1353517994796,95.1353517994796,94.29,94.555,170666,155918215136.77347,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-28 16:30:00+00:00,2025-04-28T12:30:00-0400,2025-04-28,4,60,306.9010528026439,306.9010528026439,303.92,304.7025,20614,143867212793.33368,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-28 16:30:00+00:00,2025-04-28T12:30:00-0400,2025-04-28,4,60,388.68524329616287,388.68524329616287,386.65,387.29,63407,2895259369285.156,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-28 16:30:00+00:00,2025-04-28T12:30:00-0400,2025-04-28,4,60,124.79591026376563,124.79591026376563,123.83,124.165,33672,166995987060.60104,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-28 17:30:00+00:00,2025-04-28T13:30:00-0400,2025-04-28,5,60,94.8451758997398,95.54,94.46,94.9725,125851,156606659479.42697,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-28 17:30:00+00:00,2025-04-28T13:30:00-0400,2025-04-28,5,60,305.80177640132194,306.28,304.32,305.30499999999995,21890,144151686979.49225,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-28 17:30:00+00:00,2025-04-28T13:30:00-0400,2025-04-28,5,60,387.9876216480814,391.02,386.93,389.0,109467,2908042796488.2275,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-28 17:30:00+00:00,2025-04-28T13:30:00-0400,2025-04-28,5,60,124.48045513188282,124.48045513188282,123.68,124.0725,34146,166871578984.226,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-28 18:30:00+00:00,2025-04-28T14:30:00-0400,2025-04-28,6,60,94.90883794986988,96.12,94.90883794986988,95.7175,154187,157835141001.04822,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-28 18:30:00+00:00,2025-04-28T14:30:00-0400,2025-04-28,6,60,305.55338820066095,307.11,305.55338820066095,306.4475,21727,144691125581.46103,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-28 18:30:00+00:00,2025-04-28T14:30:00-0400,2025-04-28,6,60,388.4938108240407,392.0,388.4938108240407,391.18375,106253,2924367831081.6235,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-28 18:30:00+00:00,2025-04-28T14:30:00-0400,2025-04-28,6,60,124.2764775659414,124.92,124.2764775659414,124.625,47046,167614665062.03366,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-28 19:30:00+00:00,2025-04-28T15:30:00-0400,2025-04-28,7,60,95.31316897493494,96.5,95.31316897493494,96.21625,262187,158657564033.1403,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-28 19:30:00+00:00,2025-04-28T15:30:00-0400,2025-04-28,7,60,306.00044410033047,308.0,306.00044410033047,306.985,32247,144944909606.45728,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-28 19:30:00+00:00,2025-04-28T15:30:00-0400,2025-04-28,7,60,389.8387804120204,392.73,389.8387804120204,391.5700000000001,151082,2927255315734.9497,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-28 19:30:00+00:00,2025-04-28T15:30:00-0400,2025-04-28,7,60,124.45073878297072,125.03,124.45073878297072,124.83125,82271,167892061448.54553,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-29 13:30:00+00:00,2025-04-29T09:30:00-0400,2025-04-29,1,60,95.76470948746748,96.9,95.33,95.995,392955,156167416434.62598,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-29 13:30:00+00:00,2025-04-29T09:30:00-0400,2025-04-29,1,60,306.49272205016524,307.395,303.06,304.7325,50088,143414717234.38858,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-29 13:30:00+00:00,2025-04-29T09:30:00-0400,2025-04-29,1,60,390.7043902060102,394.91,390.38,392.535,242961,2943053132344.9966,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-29 13:30:00+00:00,2025-04-29T09:30:00-0400,2025-04-29,1,60,124.64099439148536,125.65,124.42,124.98250000000002,40526,167706132135.5779,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-29 14:30:00+00:00,2025-04-29T10:30:00-0400,2025-04-29,2,60,95.87985474373372,96.58,95.87985474373372,96.16,130413,156435843162.18173,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-29 14:30:00+00:00,2025-04-29T10:30:00-0400,2025-04-29,2,60,305.61261102508263,305.67,303.0,304.32,30727,143220584442.97583,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-29 14:30:00+00:00,2025-04-29T10:30:00-0400,2025-04-29,2,60,391.6196951030051,394.8,391.6196951030051,393.5175,117035,2950419481084.674,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-29 14:30:00+00:00,2025-04-29T10:30:00-0400,2025-04-29,2,60,124.81174719574268,125.8,124.81174719574268,125.3625,31351,168216030162.9939,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-29 15:30:00+00:00,2025-04-29T11:30:00-0400,2025-04-29,3,60,96.01992737186686,96.97,95.92,96.3975,123640,156822214966.99683,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-29 15:30:00+00:00,2025-04-29T11:30:00-0400,2025-04-29,3,60,304.96630551254134,307.74,304.49,306.19375,25295,144102417940.9386,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-29 15:30:00+00:00,2025-04-29T11:30:00-0400,2025-04-29,3,60,392.5685975515025,394.08,392.1,393.21,85700,2948113982624.165,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-29 15:30:00+00:00,2025-04-29T11:30:00-0400,2025-04-29,3,60,125.08712359787134,125.525,124.94,125.34,11888,168185838832.4232,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-29 16:30:00+00:00,2025-04-29T12:30:00-0400,2025-04-29,4,60,96.20871368593345,96.61,95.64,96.19,143690,156484648021.73734,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-29 16:30:00+00:00,2025-04-29T12:30:00-0400,2025-04-29,4,60,305.5800277562707,307.38,304.68,306.40500000000003,21420,144201837461.38937,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-29 16:30:00+00:00,2025-04-29T12:30:00-0400,2025-04-29,4,60,392.8892987757513,393.7,391.35,392.78,99613,2944890033557.435,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-29 16:30:00+00:00,2025-04-29T12:30:00-0400,2025-04-29,4,60,125.21356179893569,125.47,124.77,125.18125,17291,167972822222.28558,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-29 17:30:00+00:00,2025-04-29T13:30:00-0400,2025-04-29,5,60,96.19935684296672,97.17,96.06,96.57,236692,157102842909.44144,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-29 17:30:00+00:00,2025-04-29T13:30:00-0400,2025-04-29,5,60,305.99251387813536,308.35,305.99251387813536,307.17999999999995,22540,144566571796.77087,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-29 17:30:00+00:00,2025-04-29T13:30:00-0400,2025-04-29,5,60,392.8346493878756,394.2,392.55,393.37,163642,2949313591579.226,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-29 17:30:00+00:00,2025-04-29T13:30:00-0400,2025-04-29,5,60,125.19740589946784,125.44,124.91,125.095,14205,167857088788.4313,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-29 18:30:00+00:00,2025-04-29T14:30:00-0400,2025-04-29,6,60,96.38467842148336,97.08,96.3,96.6725,162119,157269592846.25638,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-29 18:30:00+00:00,2025-04-29T14:30:00-0400,2025-04-29,6,60,306.58625693906765,308.67,306.58625693906765,307.965,42829,144936012381.6412,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-29 18:30:00+00:00,2025-04-29T14:30:00-0400,2025-04-29,6,60,393.1023246939378,394.55,393.1023246939378,393.9825,176036,2953905844610.3223,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-29 18:30:00+00:00,2025-04-29T14:30:00-0400,2025-04-29,6,60,125.14620294973392,125.7,125.0,125.30375,30707,168137197244.28156,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-29 19:30:00+00:00,2025-04-29T15:30:00-0400,2025-04-29,7,60,96.52858921074169,96.52858921074169,95.92,96.21,214839,156517184594.7744,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-29 19:30:00+00:00,2025-04-29T15:30:00-0400,2025-04-29,7,60,307.2756284695338,308.33,307.0,307.7075,41738,144814826457.30475,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-29 19:30:00+00:00,2025-04-29T15:30:00-0400,2025-04-29,7,60,393.54241234696894,395.1,393.47,394.1525,206959,2955180429125.075,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-29 19:30:00+00:00,2025-04-29T15:30:00-0400,2025-04-29,7,60,125.22497647486696,126.05,125.22497647486696,125.6975,50352,168665545529.2685,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-30 13:30:00+00:00,2025-04-30T09:30:00-0400,2025-04-30,1,60,96.36929460537084,96.36929460537084,91.88,93.3825,725658,153717004825.60074,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-30 13:30:00+00:00,2025-04-30T09:30:00-0400,2025-04-30,1,60,307.4915642347669,316.0,303.83,310.815,85645,147745486630.6737,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-30 13:30:00+00:00,2025-04-30T09:30:00-0400,2025-04-30,1,60,393.8474561734845,393.8474561734845,384.44,388.4,370599,2905582111791.9736,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-30 13:30:00+00:00,2025-04-30T09:30:00-0400,2025-04-30,1,60,125.46123823743348,125.865,123.62,124.9825,27108,168159066616.02747,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-30 14:30:00+00:00,2025-04-30T10:30:00-0400,2025-04-30,2,60,94.87589730268542,95.39,94.2,94.8075,281839,156062698417.83142,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-30 14:30:00+00:00,2025-04-30T10:30:00-0400,2025-04-30,2,60,309.15328211738347,309.15328211738347,303.71,306.37750000000005,61542,145636127053.67902,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-30 14:30:00+00:00,2025-04-30T10:30:00-0400,2025-04-30,2,60,391.12372808674223,391.12372808674223,387.58,389.3025,180448,2912333625324.137,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-30 14:30:00+00:00,2025-04-30T10:30:00-0400,2025-04-30,2,60,125.22186911871674,125.69,124.48,125.0825,20302,168293612705.77283,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-30 15:30:00+00:00,2025-04-30T11:30:00-0400,2025-04-30,3,60,94.84169865134272,95.83,94.84169865134272,95.31,185397,156889864052.98645,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-30 15:30:00+00:00,2025-04-30T11:30:00-0400,2025-04-30,3,60,307.76539105869176,307.76539105869176,303.48,304.705,26640,144841106458.1807,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-30 15:30:00+00:00,2025-04-30T11:30:00-0400,2025-04-30,3,60,390.2131140433711,391.035,389.19,390.02375,178170,2917729225473.8027,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-30 15:30:00+00:00,2025-04-30T11:30:00-0400,2025-04-30,3,60,125.15218455935836,126.2,125.15218455935836,125.6225,47125,169020161590.39792,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-30 16:30:00+00:00,2025-04-30T12:30:00-0400,2025-04-30,4,60,95.07584932567136,95.69,94.84,95.3325,148002,156926901320.23218,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-30 16:30:00+00:00,2025-04-30T12:30:00-0400,2025-04-30,4,60,306.2351955293459,306.2351955293459,302.06,303.5275,18960,144281383438.03165,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-30 16:30:00+00:00,2025-04-30T12:30:00-0400,2025-04-30,4,60,390.1184320216855,390.51,387.98,389.49,152076,2913736294340.514,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-30 16:30:00+00:00,2025-04-30T12:30:00-0400,2025-04-30,4,60,125.3873422796792,125.76,125.06,125.485,19699,168835160716.99802,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-30 17:30:00+00:00,2025-04-30T13:30:00-0400,2025-04-30,5,60,95.20417466283568,96.9,95.20417466283568,96.1725,249964,158309625964.07343,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-30 17:30:00+00:00,2025-04-30T13:30:00-0400,2025-04-30,5,60,304.8813477646729,305.6,303.23,304.52250000000004,22894,144754355331.9156,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-30 17:30:00+00:00,2025-04-30T13:30:00-0400,2025-04-30,5,60,389.8042160108428,392.9,389.65,390.7975,208619,2923517572948.0537,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-30 17:30:00+00:00,2025-04-30T13:30:00-0400,2025-04-30,5,60,125.4361711398396,126.02,125.38,125.6625,23987,169073980026.29608,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-30 18:30:00+00:00,2025-04-30T14:30:00-0400,2025-04-30,6,60,95.68833733141784,97.04,95.68833733141784,96.48125,192311,158817859575.72342,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-30 18:30:00+00:00,2025-04-30T14:30:00-0400,2025-04-30,6,60,304.7019238823365,305.41,303.02,304.445,34092,144717515812.5427,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-30 18:30:00+00:00,2025-04-30T14:30:00-0400,2025-04-30,6,60,390.3008580054214,391.15,389.41,390.325,183975,2919982847026.782,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-30 18:30:00+00:00,2025-04-30T14:30:00-0400,2025-04-30,6,60,125.5493355699198,125.7,125.14,125.4275,22026,168757796715.39444,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-04-30 19:30:00+00:00,2025-04-30T15:30:00-0400,2025-04-30,7,60,96.08479366570892,97.54,96.08479366570892,96.8,323315,159342554195.0382,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-04-30 19:30:00+00:00,2025-04-30T15:30:00-0400,2025-04-30,7,60,304.57346194116826,309.89,304.09,306.8325,91192,145852410683.54547,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-04-30 19:30:00+00:00,2025-04-30T15:30:00-0400,2025-04-30,7,60,390.3129290027107,396.66,389.93,392.38000000000005,623709,2935356099446.28,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-04-30 19:30:00+00:00,2025-04-30T15:30:00-0400,2025-04-30,7,60,125.48841778495988,126.565,125.05,125.75125,82707,169193389680.9451,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-05-01 13:30:00+00:00,2025-05-01T09:30:00-0400,2025-05-01,1,60,96.44239683285448,99.75,96.44239683285448,99.04874999999998,591757,163568192206.24518,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-05-01 13:30:00+00:00,2025-05-01T09:30:00-0400,2025-05-01,1,60,305.7029809705841,318.83,305.7029809705841,314.1625,69698,149317050522.74185,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-05-01 13:30:00+00:00,2025-05-01T09:30:00-0400,2025-05-01,1,60,391.3464645013554,437.0,391.3464645013554,432.0225,1997461,3487599180291.3813,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-05-01 13:30:00+00:00,2025-05-01T09:30:00-0400,2025-05-01,1,60,125.61983389247996,127.4,125.5,126.595,40519,171668226114.0499,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-05-01 14:30:00+00:00,2025-05-01T10:30:00-0400,2025-05-01,2,60,97.74557341642722,100.1,97.74557341642722,99.465,426617,164255583617.09946,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-05-01 14:30:00+00:00,2025-05-01T10:30:00-0400,2025-05-01,2,60,309.9327404852921,318.03,309.9327404852921,317.29999999999995,34548,150808260473.0545,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-05-01 14:30:00+00:00,2025-05-01T10:30:00-0400,2025-05-01,2,60,411.6844822506777,433.58,411.6844822506777,431.7425,880097,3485338817068.444,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2025-05-01 14:30:00+00:00,2025-05-01T10:30:00-0400,2025-05-01,2,60,126.10741694623997,127.98,126.10741694623997,127.235,36217,172536093444.6158,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2025-05-01 15:30:00+00:00,2025-05-01T11:30:00-0400,2025-05-01,3,60,98.6052867082136,100.0,98.22,99.2,268171,163817965061.2403,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2025-05-01 15:30:00+00:00,2025-05-01T11:30:00-0400,2025-05-01,3,60,313.616370242646,317.9,313.54,315.86749999999995,32291,150127413220.84003,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2025-05-01 15:30:00+00:00,2025-05-01T11:30:00-0400,2025-05-01,3,60,421.71349112533886,432.3,421.71349112533886,430.395,472847,3474460819058.056,7,True,False,False,"BATS_MSFT, 60.csv"
